Date,Year,Quarter,Return type group,Return type,Return destination,Return destination region,Number of returns
2011-03-31,2011,1,Enforced return,Other returns from detention,Jamaica,America Central and South,4
2011-03-31,2011,1,Enforced return,Other returns from detention,Jordan,Middle East,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Kenya,Africa Sub-Saharan,3
2011-03-31,2011,1,Enforced return,Other returns from detention,Korea (South),Asia East,2
2011-03-31,2011,1,Enforced return,Other returns from detention,Malaysia,Asia South East,3
2011-03-31,2011,1,Enforced return,Other returns from detention,Mongolia,Asia East,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Nepal,Asia South,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Nigeria,Africa Sub-Saharan,15
2011-03-31,2011,1,Enforced return,Other returns from detention,Other and unknown,Other,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Pakistan,Asia South,68
2011-03-31,2011,1,Enforced return,Other returns from detention,Philippines,Asia South East,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Poland,EU 8,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Romania,EU 2,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Russia,Europe Other,4
2011-03-31,2011,1,Enforced return,Other returns from detention,South Africa,Africa Sub-Saharan,2
2011-03-31,2011,1,Enforced return,Other returns from detention,Sri Lanka,Asia South,3
2011-03-31,2011,1,Enforced return,Other returns from detention,Tanzania,Africa Sub-Saharan,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Thailand,Asia South East,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Turkey,Europe Other,4
2011-03-31,2011,1,Enforced return,Other returns from detention,Uganda,Africa Sub-Saharan,4
2011-03-31,2011,1,Enforced return,Other returns from detention,Ukraine,Europe Other,1
2011-03-31,2011,1,Enforced return,Other returns from detention,Vietnam,Asia South East,3
2011-03-31,2011,1,Enforced return,Other returns from detention,Zambia,Africa Sub-Saharan,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Belgium,EU 14,73
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,France,EU 14,1209
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Other and unknown,Other,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Qatar,Middle East,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from Juxtaposed controls,Ukraine,Europe Other,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Afghanistan,Asia Central,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Albania,Europe Other,3
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Algeria,Africa North,4
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Angola,Africa Sub-Saharan,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Antigua and Barbuda,America Central and South,6
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Argentina,America Central and South,7
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Australia,Oceania,48
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Austria,EU 14,8
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,"Bahamas, The",America Central and South,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Bahrain,Middle East,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Bangladesh,Asia South,51
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Barbados,America Central and South,9
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Belgium,EU 14,14
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Botswana,Africa Sub-Saharan,8
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Brazil,America Central and South,127
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Brunei,Asia South East,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Burundi,Africa Sub-Saharan,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Cameroon,Africa Sub-Saharan,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Canada,America North,88
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Chile,America Central and South,13
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,China,Asia East,32
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Colombia,America Central and South,11
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Croatia,EU Other,18
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Czech Republic,EU 8,7
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Denmark,EU 14,12
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Dominica,America Central and South,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Dominican Republic,America Central and South,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Egypt,Africa North,4
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,El Salvador,America Central and South,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Estonia,EU 8,3
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ethiopia,Africa Sub-Saharan,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Fiji,Oceania,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Finland,EU 14,4
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Former Yugoslavia,Europe Other,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,France,EU 14,77
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,"Gambia, The",Africa Sub-Saharan,4
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Georgia,Europe Other,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Germany,EU 14,65
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ghana,Africa Sub-Saharan,36
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Gibraltar (British),Other,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Greece,EU 14,7
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Grenada,America Central and South,5
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Guatemala,America Central and South,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Guinea,Africa Sub-Saharan,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Guyana,America Central and South,5
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Honduras,America Central and South,2
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Hong Kong,Asia East,25
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Hungary,EU 8,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Iceland,Europe Other,7
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,India,Asia South,214
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Indonesia,Asia South East,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Iran,Middle East,4
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Iraq,Middle East,1
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Ireland,EU 14,83
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Israel,Middle East,18
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Italy,EU 14,106
2011-03-31,2011,1,Refused entry at port and subsequently departed,Departed from UK Ports,Jamaica,America Central and South,6
